VendorNumber,VendorName,Brand,TotalSalesQuantity,TotalSalesDollars,TotalPurchaseDollars,FreightCost,AvgSalesPrice,TargetMargin,RequiredSalesDollars,UpsideDollars,NeededPriceDeltaPerUnit
9165,ULTRA BEVERAGE COMPANY LLP ,20987,14,181.86,123.75999999999999,0.6375517229273839,12.99,0.35,191.38084880450364,9.520848804503629,0.6800606288931164
9165,ULTRA BEVERAGE COMPANY LLP ,20988,5,64.95,105.35999999999999,0.5427638132484581,12.99,0.35,162.92732894345914,97.97732894345914,19.59546578869183
9165,ULTRA BEVERAGE COMPANY LLP ,20990,20,279.8,228.48,1.1770185654044012,13.99,0.35,353.3184901006221,73.5184901006221,3.675924505031105
9165,ULTRA BEVERAGE COMPANY LLP ,20991,68,883.32,636.1600000000001,3.277188946812255,12.99,0.35,983.7495214566343,100.42952145663423,1.4769047273034446
9165,ULTRA BEVERAGE COMPANY LLP ,20992,18781,200522.19,15363.1,79.14326821675576,10.676864384218092,0.35,23757.297335718085,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21025,11,406.89,265.98,1.3702004465435165,36.99,0.35,411.30800068699,4.418000686990013,0.40163642609000116
9165,ULTRA BEVERAGE COMPANY LLP ,21027,24,2759.7599999999998,2061.7999999999997,10.621397400870073,114.99,0.35,3188.3406113859537,428.58061138595394,17.857525474414746
9165,ULTRA BEVERAGE COMPANY LLP ,21111,30,413.7,470.40000000000003,2.423273517009062,13.79,0.35,727.4204207953986,313.72042079539864,10.45734735984662
9165,ULTRA BEVERAGE COMPANY LLP ,21112,41,409.59,340.0,1.7515157223279783,9.99,0.35,525.7715626497353,116.18156264973533,2.8336966499935445
9165,ULTRA BEVERAGE COMPANY LLP ,21113,29,289.71,391.8,2.018364294141476,9.989999999999998,0.35,605.8744066063715,316.16440660637153,10.902220917461086
9165,ULTRA BEVERAGE COMPANY LLP ,21114,59,589.41,408.0,2.1018188667935735,9.99,0.35,630.9258751796824,41.51587517968244,0.7036589013505498
9165,ULTRA BEVERAGE COMPANY LLP ,21115,432,3473.6800000000003,1438.88,7.412414536892004,8.040925925925926,0.35,2225.06525313368,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21117,1207,9719.93,2187.4700000000003,11.268788520943477,8.052966031483017,0.35,3382.67505926299,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21119,36,118.44,80.64000000000001,0.4154183172015534,3.29,0.35,124.70064356492549,6.260643564925488,0.17390676569237465
9165,ULTRA BEVERAGE COMPANY LLP ,21172,5,999.95,1103.36,5.683977609964112,199.99,0.35,1706.2215040153292,706.2715040153291,141.25430080306583
9165,ULTRA BEVERAGE COMPANY LLP ,21179,16,895.84,442.86,2.281400743500495,55.99,0.35,684.83292422077,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21180,30,551.7,648.3,3.339728361133024,18.39,0.35,1002.5226590171276,450.82265901712753,15.027421967237585
9165,ULTRA BEVERAGE COMPANY LLP ,21181,40871,1221117.29,37921.56,195.3535545741287,29.877352890802772,0.35,58641.40546857557,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21313,571,3445.29,1105.44,5.694692764971295,6.033782837127846,0.35,1709.4379888691865,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21329,74398,1179661.3,51958.28,267.66395389740984,15.85608887335681,0.35,80347.6060829191,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21412,450,3595.5,703.57,3.624452696347928,7.99,0.35,1087.9914656866893,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21427,147,1612.53,408.0,2.1018188667935735,10.969591836734693,0.35,630.9258751796824,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21428,1890,25443.1,5046.299999999999,25.996099381128456,13.461957671957672,0.35,7803.53246058635,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21510,17743,197895.57,10314.92,53.1374839839862,11.15344473877022,0.35,15950.857667667671,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21552,9885,201829.15,18653.4,96.09330404374326,20.41771876580678,0.35,28845.374313913453,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21615,5118,35774.82,2840.4700000000003,14.632729011179272,6.99,0.35,4392.465736940277,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21616,672,1337.28,294.75,1.5184095857534456,1.99,0.35,455.7975532088514,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21691,1,7.49,5.17,0.02663334201304602,7.49,0.35,7.994820526173916,0.5048205261739156,0.5048205261739156
9165,ULTRA BEVERAGE COMPANY LLP ,21700,4216,29297.84,2413.7999999999997,12.434731325162568,6.949203036053131,0.35,3732.6688174233263,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21771,61,2134.39,1690.56,8.708948292761136,34.989999999999995,0.35,2614.2599204504013,479.8699204504014,7.86672000738363
9165,ULTRA BEVERAGE COMPANY LLP ,21849,7052,117681.48,8661.08,44.617699389236485,16.68767441860465,0.35,13393.381075983441,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21854,11,830.89,287.63,1.4817307859211657,75.53545454545454,0.35,444.7872781321864,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21883,44865,313606.35,12815.599999999999,66.01977909137186,6.989999999999999,0.35,19817.87658321749,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21884,100,349.0,113.28,0.5835638265450394,3.49,0.35,175.17471357930006,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,21975,56,727.4399999999999,509.4,2.6241826733937414,12.989999999999998,0.35,787.7295118052211,60.289511805221196,1.0765984250932357
9165,ULTRA BEVERAGE COMPANY LLP ,21997,111,775.89,402.24,2.072146129850606,6.99,0.35,622.0186863536163,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22004,56,338.64,132.94,0.6848426474302395,6.047142857142857,0.35,205.5766809960465,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22038,115,2668.85,1401.8700000000001,7.221756898999773,23.207391304347826,0.35,2167.8334721523074,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22220,21,199.29,151.92000000000002,0.7826184368707837,9.49,0.35,234.92710528749353,35.63710528749354,1.6970050136901687
9165,ULTRA BEVERAGE COMPANY LLP ,22222,4946,62587.54,7301.84,37.61555165271566,12.654173069146786,0.35,11291.470079465716,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22223,3,41.97,219.36,1.1300367319113684,13.99,0.35,339.2154411260175,297.24544112601745,99.08181370867248
9165,ULTRA BEVERAGE COMPANY LLP ,22228,26,1065.74,1004.55,5.174956231954618,40.99,0.35,1553.4230095876223,487.68300958762234,18.757038830293165
9165,ULTRA BEVERAGE COMPANY LLP ,22230,378,6044.22,1272.3200000000002,6.55437789362451,15.99,0.35,1967.4990429132686,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22418,120,1678.8,1034.64,5.329965373380645,13.99,0.35,1599.9537928821242,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22419,3,130.47,88.77,0.45730014903251354,43.49,0.35,137.27276946005003,6.80276946005003,2.2675898200166764
9165,ULTRA BEVERAGE COMPANY LLP ,22420,105,2623.95,1347.09,6.939556807031752,24.99,0.35,2083.122395087741,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22441,12219,183162.81,20864.44,107.48351381637869,14.99,0.35,32264.497713563658,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22447,13893,97112.07,9893.119999999999,50.964574184933426,6.99,0.35,15298.591652592202,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22448,4438,80724.62,14843.39,76.46597340484084,18.18941415051825,0.35,22953.624574468984,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22598,202,14137.98,9481.5,48.84410682721389,69.99,0.35,14662.06785665725,524.0878566572501,2.5944943398873765
9165,ULTRA BEVERAGE COMPANY LLP ,22599,711,13217.39,3706.36,19.093375919433896,18.589859353023908,0.35,5731.466732183745,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22601,39,7019.610000000001,3648.2999999999997,18.79427885226224,179.99,0.35,5641.683505926557,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22617,300,2997.0,1387.1999999999998,7.14618414709815,9.99,0.35,2145.14797561092,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22619,1,7.99,5.51,0.028384857735374,7.99,0.35,8.520592088823651,0.530592088823651,0.530592088823651
9165,ULTRA BEVERAGE COMPANY LLP ,22621,10,339.90000000000003,228.1,1.1750609890088581,33.99,0.35,352.73086306001363,12.830863060013598,1.2830863060013598
9165,ULTRA BEVERAGE COMPANY LLP ,22624,3,128.97,28.1,0.14475762293357702,42.99,0.35,43.45347326605166,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22675,161,1286.39,277.15999999999997,1.4277944047071247,7.99,0.35,428.59660677647247,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22801,52641,687554.59,19361.79,99.7425870512136,13.061199255333294,0.35,29940.819364694173,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22808,19,246.81,159.22000000000003,0.8202245097325315,12.99,0.35,246.21573001497316,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22809,386,4628.14,3872.96,19.951618623374607,11.99,0.35,5989.094797882114,1360.9547978821138,3.5257896318189474
9165,ULTRA BEVERAGE COMPANY LLP ,22901,6517,116564.82999999999,10225.6,52.67735050069699,17.886271290471075,0.35,15812.734385385687,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22902,3753,63301.469999999994,7203.9,37.111012094348595,16.866898481215028,0.35,11140.016941683612,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22904,14,237.85999999999999,270.0,1.3909095442016297,16.99,0.35,417.52447622184866,179.66447622184867,12.83317687298919
9165,ULTRA BEVERAGE COMPANY LLP ,22905,3165,16751.85,1706.55,8.791321046878856,5.2928436018957346,0.35,2638.986647764429,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22906,116,660.04,356.03999999999996,1.8341460522872155,5.6899999999999995,0.35,550.575609311211,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22922,145,1706.55,739.2,3.8080012410142396,11.769310344827586,0.35,1143.0892326784835,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22923,311,2492.89,1370.8799999999999,7.062111392426408,8.01572347266881,0.35,2119.910940603733,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22924,337,2707.63,1945.6000000000001,10.022791145180337,8.034510385756677,0.35,3008.650447915662,301.02044791566186,0.8932357504915782
9165,ULTRA BEVERAGE COMPANY LLP ,22972,108,1294.92,284.03999999999996,1.4632368405001144,11.99,0.35,439.2357489853847,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,22974,108,1294.92,476.4,2.4541826179913198,11.99,0.35,736.6987424892174,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23018,29,325.71,349.44,1.8001460412067312,11.231379310344828,0.35,540.3694554480104,214.65945544801042,7.402050187862428
9165,ULTRA BEVERAGE COMPANY LLP ,23134,237,5278.63,2243.52,11.557531039286076,22.27270042194093,0.35,3469.3500477527477,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23148,1957,22812.43,3186.48,16.41520534965781,11.656836995401124,0.35,4927.5310851533195,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23150,516,3945.94,2339.6400000000003,12.052694837021857,7.647170542635659,0.35,3617.9887612877264,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23191,21059,315674.41,25122.899999999998,129.4210421778634,14.989999999999998,0.35,38849.72468027363,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23250,196,1228.44,165.48,0.8524730050906877,6.267551020408163,0.35,255.89611231552414,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23265,174,6958.26,3650.24,18.80427279491317,39.99,0.35,5644.6834966075585,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23266,1,99.99,616.4099999999999,3.17544648941232,99.99,0.35,953.2083792144803,853.2183792144803,853.2183792144803
9165,ULTRA BEVERAGE COMPANY LLP ,23379,14147,169622.53,10554.789999999999,54.373178326088585,11.99,0.35,16321.789505117056,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23381,441,7933.589999999999,987.8399999999999,5.088874385719029,17.99,0.35,1527.5828836703367,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23382,42167,674250.33,32096.0,165.34308418776112,15.989999999999998,0.35,49632.83551413501,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23383,345,5861.549999999999,1044.68,5.381686602357624,16.99,0.35,1615.479517849781,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23384,52,935.4799999999999,255.36,1.3154913378049193,17.99,0.35,394.8853712889307,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23385,790,15601.099999999999,3669.12,18.90153343267068,19.748227848101266,0.35,5673.879282204108,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23386,747,14867.529999999999,3736.26,19.24740627266215,19.902985274431057,0.35,5777.703701957942,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23387,12861,128493.39,21146.0,108.9339748951395,9.990933053417308,0.35,32699.898422915598,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23388,5755,69389.45,7695.0,39.64092200974645,12.057245873153779,0.35,11899.447572322686,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23389,14325,167939.75,11234.76,57.87605522523963,11.723542757417103,0.35,17373.28623880806,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23390,516,2316.84,342.20000000000005,1.7628490593548065,4.49,0.35,529.173613937469,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23392,179,1788.21,198.6,1.0230912425127543,9.99,0.35,307.11244806540424,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23393,14,251.85999999999999,163.51999999999998,0.8423760321031498,17.99,0.35,252.86519389554326,1.0051938955432718,0.07179956396737655
9165,ULTRA BEVERAGE COMPANY LLP ,23517,12,143.88,99.24,0.5112365302465546,11.99,0.35,153.4634408157639,9.583440815763907,0.7986200679803256
9165,ULTRA BEVERAGE COMPANY LLP ,23616,698,5577.02,766.48,3.948534620146908,7.99,0.35,1185.27466864638,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23618,29,5799.71,7702.41,39.67909474945953,199.99,0.35,11910.906299614551,6111.196299614551,210.7309068832604
9165,ULTRA BEVERAGE COMPANY LLP ,23679,3,59.97,326.4,1.6814550934348589,19.99,0.35,504.74070014374587,444.7707001437459,148.2569000479153
9165,ULTRA BEVERAGE COMPANY LLP ,23680,693,13611.07,2858.46,14.725404798957742,19.64079365079365,0.35,4420.2852381522425,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23820,1143,28563.57,4175.08,21.507994888167925,24.99,0.35,6456.289222904873,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23853,281,6852.19,6019.2,31.008010105401663,24.385017793594304,0.35,9308.01232323908,2455.82232323908,8.739581221491388
9165,ULTRA BEVERAGE COMPANY LLP ,23854,5,99.94999999999999,309.6,1.5949096106845355,19.99,0.35,478.7613994010531,378.8113994010531,75.76227988021063
9165,ULTRA BEVERAGE COMPANY LLP ,23856,3,65.97,354.24,1.8248733219925382,21.99,0.35,547.7921128030654,481.82211280306535,160.60737093435512
9165,ULTRA BEVERAGE COMPANY LLP ,23857,1,17.99,587.52,3.026619168182746,17.99,0.35,908.5332602587425,890.5432602587425,890.5432602587425
9165,ULTRA BEVERAGE COMPANY LLP ,23858,630,13223.699999999999,6559.44,33.79106555784421,20.99,0.35,10143.432408550529,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23876,370,4038.3,1723.47,8.878484711648825,10.914324324324324,0.35,2665.151514940998,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23877,670,7285.3,2671.56,13.762586303360392,10.873582089552238,0.35,4131.265517389785,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23878,2120,24133.8,4066.71,20.949725009260035,11.383867924528301,0.35,6288.707269245016,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,23916,12,191.88,125.39999999999999,0.6460002105292013,15.99,0.35,193.9169234008141,2.0369234008141177,0.1697436167345098
9165,ULTRA BEVERAGE COMPANY LLP ,23954,1060,10589.4,4744.19,24.43977463150344,9.99,0.35,7336.353499433081,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24101,12,95.88,64.32000000000001,0.3313455625298105,7.989999999999999,0.35,99.46360855773817,3.5836085577381738,0.29863404647818115
9165,ULTRA BEVERAGE COMPANY LLP ,24118,1193,18158.07,3207.39,16.52292356658098,15.22051131601006,0.35,4959.866036256279,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24119,2518,33305.82,3206.25,16.517050837394354,13.227092930897538,0.35,4958.103155134453,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24151,48527,533311.73,27656.09,142.47081309740463,10.99,0.35,42767.01663553446,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24378,13431,134175.69,22558.32,116.20956514501668,9.99,0.35,34883.89163868464,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24379,12078,156893.22,11932.019999999999,61.46800185038788,12.99,0.35,18451.520002846748,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24404,564,6762.36,5546.669999999999,28.573763857543895,11.99,0.35,8577.298098242374,1814.9380982423745,3.2179753514935716
9165,ULTRA BEVERAGE COMPANY LLP ,24419,268692,3016936.88,94878.98,488.7706623189464,11.228234856266655,0.35,146719.6164035676,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24429,2464,29543.36,3037.4999999999995,15.647732372268333,11.99,0.35,4697.150357495797,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24496,21,2183.79,1485.5399999999997,7.652784312197364,103.99,0.35,2297.219668172611,113.42966817261095,5.401412770124331
9165,ULTRA BEVERAGE COMPANY LLP ,24497,10410,127838.9,12652.199999999999,65.17802124128836,12.280393852065322,0.35,19565.196955755826,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24515,1446,13270.74,5474.37,28.201309190707686,9.177551867219917,0.35,8465.494321831857,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24516,12,167.88,111.96000000000001,0.5767638243289425,13.99,0.35,173.1334828066599,5.2534828066599175,0.43779023388832644
9165,ULTRA BEVERAGE COMPANY LLP ,24518,5,89.94999999999999,145.92000000000002,0.7517093358885253,17.99,0.35,225.6487835936747,135.6987835936747,27.13975671873494
9165,ULTRA BEVERAGE COMPANY LLP ,24643,54,323.46,186.29999999999998,0.9597275854991243,5.989999999999999,0.35,288.09188859307557,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24662,1687,33723.13,10875.550000000001,56.02557886460013,19.99,0.35,16817.808582868616,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24686,63967,511096.33,23957.48,123.41736143340614,7.99,0.35,37047.53440220524,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24692,463,3104.37,1112.19,5.7294655035763355,6.704902807775378,0.35,1719.876100774733,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24752,1075,9664.25,5753.650000000001,29.640024811095213,8.99,0.35,8897.369268940147,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24753,21504,238719.96,20496.32,105.58713744078055,11.101188616071429,0.35,31695.24174990889,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24754,46,643.54,434.7,2.2393643661646236,13.989999999999998,0.35,672.2144067171763,28.67440671717634,0.623356667764703
9165,ULTRA BEVERAGE COMPANY LLP ,24826,176,35198.240000000005,27599.31,142.17830997177586,199.99000000000004,0.35,42679.212784571966,7480.972784571961,42.50552718506796
9165,ULTRA BEVERAGE COMPANY LLP ,24827,11,4399.89,6215.98,32.02172558728313,399.99,0.35,9612.310347057357,5212.420347057357,473.85639518703243
9165,ULTRA BEVERAGE COMPANY LLP ,24829,150112,1741120.8800000001,89034.72,458.66385856785087,11.598812086975059,0.35,137682.1290131813,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24887,48813,487641.87,35428.0,182.5079382665753,9.99,0.35,54785.39682810241,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24888,22,9239.78,4450.24,22.925486259214296,419.99,0.35,6881.793055783406,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24895,106,4874.94,1876.1200000000001,9.664863755805783,45.989999999999995,0.35,2901.2074827012398,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,24896,44,1979.56,1561.11,8.042084439068912,44.99,0.35,2414.0801299062596,434.5201299062596,9.875457497869537
9165,ULTRA BEVERAGE COMPANY LLP ,24897,367,9855.33,7015.61,36.14103299035702,26.853760217983652,0.35,10848.847743062088,993.5177430620879,2.707132814883073
9165,ULTRA BEVERAGE COMPANY LLP ,24926,6,59.94,41.04,0.2114182507186477,9.99,0.35,63.46372038572099,3.523720385720992,0.5872867309534987
9165,ULTRA BEVERAGE COMPANY LLP ,24977,16,1055.84,728.16,3.751128495206884,65.99,0.35,1126.0171207618566,70.17712076185671,4.386070047616045
9165,ULTRA BEVERAGE COMPANY LLP ,24980,8,191.92,130.56,0.6725820373739436,23.99,0.35,201.8962800574984,9.9762800574984,1.2470350071873
9165,ULTRA BEVERAGE COMPANY LLP ,25176,576,3047.04,570.72,2.9400736854324228,5.29,0.35,882.5539595160498,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25185,2782,45821.18,6548.4,33.73419281203686,16.470589503953992,0.35,10126.360296633902,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25187,236,2703.64,594.87,3.064482816886013,11.456101694915255,0.35,919.8992043336707,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25188,48,441.52,227.92000000000002,1.1741337159793908,9.198333333333332,0.35,352.45251340919907,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25285,370,6916.299999999999,1586.23,8.171490541847968,18.6927027027027,0.35,2452.9253700643817,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25286,308,5829.92,1449.79,7.46861758551141,18.928311688311688,0.35,2241.9363347469402,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25288,14,1119.86,1262.8799999999999,6.5057475747457545,79.99,0.35,1952.9011501149932,833.0411501149933,59.502939293928094
9165,ULTRA BEVERAGE COMPANY LLP ,25289,98475,688340.25,25993.48,133.9058497000525,6.99,0.35,40195.978230307766,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25290,97884,977861.16,38749.36,199.61798020631431,9.99,0.35,59921.50458493279,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25291,16492,296691.07999999996,38197.98,196.77753685638137,17.99,0.35,59068.85774900982,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25292,1372,16450.28,9941.75,51.21509244839464,11.989999999999998,0.35,15373.792449920606,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25351,22,307.78000000000003,210.76,1.0857336871701313,13.990000000000002,0.35,325.91651336487706,18.136513364877032,0.8243869711307742
9165,ULTRA BEVERAGE COMPANY LLP ,25352,20661,162514.59,21484.32,110.67683606919243,7.865765935821112,0.35,33223.072055491066,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25353,236,3301.64,1724.4,8.883275622301076,13.99,0.35,2666.58965480354,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25354,124,2478.7599999999998,2269.6800000000003,11.692294719568723,19.99,0.35,3509.803530337798,1031.043530337798,8.314867180143533
9165,ULTRA BEVERAGE COMPANY LLP ,25374,144,1150.56,373.68,1.9250188091750555,7.989999999999999,0.35,577.8538750910386,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25376,181,3955.19,3367.5600000000004,17.348042017302372,21.851878453038676,0.35,5207.550833872773,1252.3608338727731,6.919120629131343
9165,ULTRA BEVERAGE COMPANY LLP ,25378,195,1558.05,534.6,2.7540008975192265,7.989999999999999,0.35,826.6984629192602,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25411,153,3193.47,3794.65,19.54820334038783,20.87235294117647,0.35,5867.9972359082885,2674.5272359082887,17.48057016933522
9165,ULTRA BEVERAGE COMPANY LLP ,25526,66,1253.34,903.9,4.656456062977234,18.99,0.35,1397.779163173811,144.43916317381104,2.188472169300167
9165,ULTRA BEVERAGE COMPANY LLP ,25527,36,5399.64,3850.9199999999996,19.83807919243311,149.99,0.35,5955.01242952682,555.3724295268194,15.427011931300537
9165,ULTRA BEVERAGE COMPANY LLP ,25528,44,5279.56,3575.7,18.420278730376914,119.99000000000001,0.35,5529.415813431348,249.855813431348,5.678541214348818
9165,ULTRA BEVERAGE COMPANY LLP ,25531,38714,811568.86,39748.799999999996,204.76661218726568,20.963187994007335,0.35,61467.02555721117,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25532,2,99.98,66.66,0.3434001119128912,49.99,0.35,103.0821540183275,3.1021540183274965,1.5510770091637482
9165,ULTRA BEVERAGE COMPANY LLP ,25541,6856,41067.44,1874.98,9.658991026619155,5.99,0.35,2899.4446015794138,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25554,48101,384410.99,51293.68,264.24025581194167,7.99174632544022,0.35,79319.87731663376,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25555,296,11837.04,9833.01,50.654916508259504,39.99,0.35,15205.63833308963,3368.598333089629,11.38039977395145
9165,ULTRA BEVERAGE COMPANY LLP ,25584,5973,83093.77,11534.23,59.41877997043245,13.91156370333166,0.35,17836.382738416047,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25585,218,6402.82,2424.2,12.488307100198483,29.37073394495413,0.35,3748.751241692613,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25586,238,1663.6200000000001,543.83,2.8015493978636012,6.99,0.35,840.9716144582517,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25591,72,2627.28,1008.4200000000001,5.194892602088176,36.49,0.35,1559.4075270801357,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25606,22,417.78,505.53000000000003,2.6042463032601852,18.99,0.35,781.7449943127081,363.9649943127081,16.543863377850368
9165,ULTRA BEVERAGE COMPANY LLP ,25607,22,1209.78,1285.56,6.622583976458693,54.99,0.35,1987.9732061176285,778.1932061176285,35.3724184598922
9165,ULTRA BEVERAGE COMPANY LLP ,25608,116,959.84,815.36,4.200340762815707,8.27448275862069,0.35,1260.8620627120242,301.0220627120242,2.5950177820002085
9165,ULTRA BEVERAGE COMPANY LLP ,25609,477,9703.23,6095.53,31.401225385064294,20.342201257861635,0.35,9426.048039053945,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25684,3073,24679.27,5608.35,28.89150941564152,8.031002277904328,0.35,8672.679245254834,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25692,9430,94218.7,10133.1,52.200835193887166,9.99137857900318,0.35,15669.693592605981,0.0,0.0
