VendorNumber,VendorName,Brand,TotalSalesQuantity,TotalSalesDollars,TotalPurchaseDollars,FreightCost
8112,MOET HENNESSY USA INC      ,32294,110066,517677.34,20442.510000000002,104.33229671884561
8112,MOET HENNESSY USA INC      ,33930,103,2777.97,603.05,3.0777821087674573
8112,MOET HENNESSY USA INC      ,34646,22,190.78,135.84,0.6932856672829308
8112,MOET HENNESSY USA INC      ,34647,9794,88117.06,10140.35,51.75323407120486
8112,MOET HENNESSY USA INC      ,35589,172,1918.28,537.42,2.7428267322673197
8112,MOET HENNESSY USA INC      ,35967,3838,90643.62,12710.25,64.86921490417309
8112,MOET HENNESSY USA INC      ,36262,40899,722429.01,29559.92,150.86475899609874
8112,MOET HENNESSY USA INC      ,36306,3,68.97,761.28,3.885339463995506
8112,MOET HENNESSY USA INC      ,36307,12,275.88,375.36,1.915722232562728
8112,MOET HENNESSY USA INC      ,36308,12,227.88,156.12,0.7967885628401882
8112,MOET HENNESSY USA INC      ,39523,86843,2092242.5699999998,88955.84,454.00330457239124
8112,MOET HENNESSY USA INC      ,40137,8,175.92,470.52,2.401389665562166
8112,MOET HENNESSY USA INC      ,40331,53,505.96999999999997,243.71999999999997,1.2438720761940214
8112,MOET HENNESSY USA INC      ,40332,46770,633812.8,32495.180000000004,165.84542513088155
8112,MOET HENNESSY USA INC      ,40338,1018,24389.82,7499.200000000001,38.27361510665603
8112,MOET HENNESSY USA INC      ,40782,2,467.98,464.88,2.372604836620207
8112,MOET HENNESSY USA INC      ,41485,263,10470.37,3253.32,16.603946754158603
8112,MOET HENNESSY USA INC      ,42188,691560,35970601.9,1014484.2899999999,5177.616445382068
8112,MOET HENNESSY USA INC      ,43019,64,5439.36,2221.9999999999995,11.34040601223993
8112,MOET HENNESSY USA INC      ,43020,268,38321.32,13235.57,67.55028695023513
8112,MOET HENNESSY USA INC      ,43782,38,1441.6200000000001,1148.53,5.86174460721779
8112,MOET HENNESSY USA INC      ,43784,5228,90243.71999999999,11513.76,58.76269717708715
8112,MOET HENNESSY USA INC      ,43785,6,221.94,146.04,0.7453433366460483
8112,MOET HENNESSY USA INC      ,43788,24095,1275415.05,79583.4,406.1692474502679
8112,MOET HENNESSY USA INC      ,44717,248894,3720249.06,105346.16,537.6544672504004
8112,MOET HENNESSY USA INC      ,45980,26,1559.74,1679.58,8.572060814598535
8112,MOET HENNESSY USA INC      ,46802,5393,26911.07,2073.3599999999997,10.58179307359936
8150,SEA HAGG DISTILLERY LLC    ,2401,8,71.92,54.88,0.2730276531411774
8150,SEA HAGG DISTILLERY LLC    ,3223,2139,34202.61,2397.93,11.92968659432987
8150,SEA HAGG DISTILLERY LLC    ,3598,152464,2061359.36,90154.3,448.5170726965315
8150,SEA HAGG DISTILLERY LLC    ,4131,2428,67959.72,10541.34,52.44309987542308
8150,SEA HAGG DISTILLERY LLC    ,4138,1768,49486.32,6218.799999999999,30.938490695232392
8150,SEA HAGG DISTILLERY LLC    ,4355,822,20377.78,4758.490000000001,23.673457674849878
8150,SEA HAGG DISTILLERY LLC    ,6560,33956,625564.44,73918.72,367.7451648104922
8320,SHAW ROSS INT L IMP LTD    ,58,77108,969944.92,32943.99999999999,166.14437628720188
8320,SHAW ROSS INT L IMP LTD    ,248,15,749.85,551.04,2.779024924395937
8320,SHAW ROSS INT L IMP LTD    ,271,218,7911.820000000001,12868.119999999999,64.89696974832651
8320,SHAW ROSS INT L IMP LTD    ,924,47,97.13,72.48,0.36553376618796735
8320,SHAW ROSS INT L IMP LTD    ,2353,6,173.94,138.06,0.6962692019855239
8320,SHAW ROSS INT L IMP LTD    ,2833,202,2017.98,521.28,2.628938212451209
8320,SHAW ROSS INT L IMP LTD    ,2834,838322,14206470.28,193651.2,976.6287591448579
8320,SHAW ROSS INT L IMP LTD    ,4412,133322,2398462.78,64279.08,324.1745888451662
8320,SHAW ROSS INT L IMP LTD    ,4545,559,7820.41,1480.45,7.466259163258503
8320,SHAW ROSS INT L IMP LTD    ,4692,3241,45943.590000000004,14760.000000000002,74.43816761774833
8320,SHAW ROSS INT L IMP LTD    ,5459,12,353.88,264.12,1.3320195685094638
8320,SHAW ROSS INT L IMP LTD    ,5463,358,4650.42,1175.52,5.928425121816768
8320,SHAW ROSS INT L IMP LTD    ,7162,4,31.96,123.60000000000001,0.6233440052543152
8320,SHAW ROSS INT L IMP LTD    ,7535,403505,2416994.95,66977.40000000001,337.78285418705804
8320,SHAW ROSS INT L IMP LTD    ,8346,142297,2218249.03,71972.64,362.9750298246516
8320,SHAW ROSS INT L IMP LTD    ,8696,31591,343751.09,25746.16,129.84396840063462
8320,SHAW ROSS INT L IMP LTD    ,8728,7943,129918.56999999999,9601.199999999999,48.42112025281335
8320,SHAW ROSS INT L IMP LTD    ,12090,7,76.93,89.76,0.4526808892526484
8320,SHAW ROSS INT L IMP LTD    ,17265,56,391.44,237.64000000000001,1.1984746715909018
8320,SHAW ROSS INT L IMP LTD    ,19150,49626,1016587.74,39772.58,200.58251874189054
8320,SHAW ROSS INT L IMP LTD    ,20114,77,1075.23,555.6,2.802022081871339
8320,SHAW ROSS INT L IMP LTD    ,20905,9001,80918.99,5420.450000000001,27.336610139811917
8320,SHAW ROSS INT L IMP LTD    ,22279,790,5127.1,574.0500000000001,2.895069791393525
8320,SHAW ROSS INT L IMP LTD    ,22349,5,31.950000000000003,115.68,0.5834015738496697
8320,SHAW ROSS INT L IMP LTD    ,23344,1498,6726.02,1066.23,5.377249827850393
8320,SHAW ROSS INT L IMP LTD    ,28567,38,315.62,229.4,1.1569184045739476
8320,SHAW ROSS INT L IMP LTD    ,29427,4093,274190.07,13396.96,67.56403482711852
8320,SHAW ROSS INT L IMP LTD    ,31796,8912,97942.88,8015.28,40.422950958210414
8320,SHAW ROSS INT L IMP LTD    ,35407,18,161.82,208.07999999999998,1.0493966069038665
8320,SHAW ROSS INT L IMP LTD    ,36558,118428,1205407.72,32480.82,163.80845010311054
8320,SHAW ROSS INT L IMP LTD    ,37156,2304,13800.960000000001,1984.3999999999999,10.007798090830606
8320,SHAW ROSS INT L IMP LTD    ,39110,4728,54324.72,6755.759999999999,34.07089398816256
8320,SHAW ROSS INT L IMP LTD    ,39111,696,2081.04,436.32000000000005,2.2004648573831944
8320,SHAW ROSS INT L IMP LTD    ,43124,41788,250310.12,12701.8,64.05817868882896
8320,SHAW ROSS INT L IMP LTD    ,44761,5557,30507.93,3812.4800000000005,19.227237485048317
8352,LUXCO INC                  ,269,55336,220790.64,5290.73,26.465049215939228
8352,LUXCO INC                  ,272,18806,157396.94,7925.400000000001,39.644075780847785
8352,LUXCO INC                  ,541,56325,464544.25,10569.0,52.86777158601208
8352,LUXCO INC                  ,885,432,3451.68,435.59999999999997,2.178938528041145
8352,LUXCO INC                  ,1007,1,9.99,7.19,0.03596549131454508
8352,LUXCO INC                  ,1009,158,6318.42,1433.75,7.171839106012378
8352,LUXCO INC                  ,1021,901,9500.99,1570.96,7.858184733727084
8352,LUXCO INC                  ,1022,585,6408.150000000001,1176.6,5.885535059901771
8352,LUXCO INC                  ,1078,796,10340.04,9379.199999999999,46.91620808586664
8352,LUXCO INC                  ,1135,32732,674901.6799999999,54029.58,270.26431018338224
8352,LUXCO INC                  ,1174,159240,3295723.5999999996,115724.04,578.8695348406212
8352,LUXCO INC                  ,1686,53,5299.469999999999,11910.24,59.57686137331674
8352,LUXCO INC                  ,1692,76354,1455361.46,85518.8,427.7782557204892
8352,LUXCO INC                  ,1820,84,4199.16,11447.999999999998,57.2646654476929
8352,LUXCO INC                  ,1897,837,20916.629999999997,28144.32,140.78223873626942
8352,LUXCO INC                  ,1961,176490,5930937.100000001,137004.30000000002,685.3166845209079
8352,LUXCO INC                  ,2008,16865,347175.35,22224.440000000002,111.17008397644342
8352,LUXCO INC                  ,2057,30726,30418.74,14044.800000000001,70.25426041926602
8352,LUXCO INC                  ,2107,28079,27798.21,13436.92,67.2135507029537
8352,LUXCO INC                  ,2132,377772,4986060.78,88428.12000000001,442.33112403637693
8352,LUXCO INC                  ,2239,36,755.64,189.35999999999999,0.9472079882228449
8352,LUXCO INC                  ,2291,19,949.8100000000001,11808.0,59.065441090702116
8352,LUXCO INC                  ,2294,46,4829.54,2645.44,13.232899769561909
8352,LUXCO INC                  ,2349,193,19288.07,10123.199999999999,50.637811081419
8352,LUXCO INC                  ,2695,2716,32720.84,11111.099999999999,55.579439575110115
8352,LUXCO INC                  ,2708,2450,29579.5,11245.500000000002,56.25172914850024
8352,LUXCO INC                  ,2847,17057,517569.43,57891.119999999995,289.5803301181205
8352,LUXCO INC                  ,3305,12261,146071.39,12066.750000000002,60.359748584115
8352,LUXCO INC                  ,3562,45783,45325.17,6640.4800000000005,33.21670733858279
8352,LUXCO INC                  ,3568,33220,32887.8,5496.820000000001,27.495943250016367
8352,LUXCO INC                  ,3793,1722,23835.78,3693.4000000000005,18.474957666361725
8352,LUXCO INC                  ,3887,119989,1434440.11,48180.50000000001,241.0063079666814
8352,LUXCO INC                  ,3889,4558,22934.32,3348.5000000000005,16.749714557267623
8352,LUXCO INC                  ,3940,1872,15782.28,3198.0000000000005,15.996890295398492
8352,LUXCO INC                  ,4845,15730,125682.7,9354.96,46.794955859237355
8352,LUXCO INC                  ,4882,117170,815529.3,36420.3,182.17996986413436
8352,LUXCO INC                  ,4932,406246,2938653.54,57910.5,289.6772718735692
8352,LUXCO INC                  ,5015,24549,196146.51,15764.28,78.85536514882567
8352,LUXCO INC                  ,5148,85443,1612999.5699999998,66556.48999999999,332.9258502116281
8352,LUXCO INC                  ,5155,32498,259659.02000000002,18064.8,90.3629217662022
8352,LUXCO INC                  ,5187,46059,368011.41000000003,23082.399999999998,115.46173250609945
8352,LUXCO INC                  ,5277,6711,53620.89,11222.75,56.13793013217117
8352,LUXCO INC                  ,5348,57133,684704.67,51111.34999999999,255.66687267033004
8352,LUXCO INC                  ,5507,27847,194095.53,6510.360000000001,32.56582698672624
8352,LUXCO INC                  ,5536,44266,65956.34,12407.35,62.06348242858426
8352,LUXCO INC                  ,5825,48,383.52,304.32,1.522255676890453
8352,LUXCO INC                  ,6465,6773,6705.27,4080.9599999999996,20.413592689152413
8352,LUXCO INC                  ,6495,21558,298763.42,47573.340000000004,237.96919980165507
8352,LUXCO INC                  ,6846,590,8884.1,8605.800000000001,43.047541746135195
8352,LUXCO INC                  ,7279,158476,1327258.24,31007.11,155.10235680029814
8352,LUXCO INC                  ,7991,86090,839376.1,34542.04,172.78462303291636
8352,LUXCO INC                  ,7993,73311,462816.39,33227.92,166.21119167738505
8352,LUXCO INC                  ,7994,158348,1548969.52,47334.17,236.77283449460361
8352,LUXCO INC                  ,7996,49413,310288.37,24120.320000000003,120.6535687710776
8352,LUXCO INC                  ,8114,1440,11505.6,2498.49,12.497833156394675
8352,LUXCO INC                  ,8273,60226,1412872.74,62266.600000000006,311.4671573694371
8352,LUXCO INC                  ,8275,30272,963865.28,63786.8,319.07143273749983
8352,LUXCO INC                  ,8351,6532,71786.68000000001,12356.960000000001,61.81142386010862
8352,LUXCO INC                  ,8535,38169,149204.81,24231.300000000003,121.20870788458083
8352,LUXCO INC                  ,8590,355715,2736574.85,71192.94,356.1180897394894
8352,LUXCO INC                  ,8626,978636,17608321.64,214599.63,1073.4605186188578
8352,LUXCO INC                  ,8629,3,56.97,55.099999999999994,0.2756187164716875
8352,LUXCO INC                  ,8670,1240904,15866922.96,156866.55,784.6707290080182
8352,LUXCO INC                  ,8693,131168,1349383.32,64702.67999999999,323.6528060594978
8352,LUXCO INC                  ,8720,9865,78821.35,3474.68,17.38088642014235
8352,LUXCO INC                  ,15156,87417,1295690.33,28862.6,144.3751863164379
8663,STAR INDUSTRIES INC.       ,2193,528,9845.72,2428.6800000000003,12.32023096778929
8663,STAR INDUSTRIES INC.       ,3991,3,29.97,23.61,0.11976903221070914
8664,"STOLI GROUP,(USA) LLC      ",162,8547,204523.53,18481.95,93.47888345455884
8664,"STOLI GROUP,(USA) LLC      ",213,11118,263622.82,16365.830000000002,82.77587133430849
8664,"STOLI GROUP,(USA) LLC      ",598,14597,347257.02999999997,20261.34,102.47876660705126
8664,"STOLI GROUP,(USA) LLC      ",599,66256,1573191.44,55228.29,279.336265075091
8664,"STOLI GROUP,(USA) LLC      ",749,3581,38444.19,38213.36,193.27734496885344
8664,"STOLI GROUP,(USA) LLC      ",754,599,5984.01,26728.8,135.19019259765403
8664,"STOLI GROUP,(USA) LLC      ",1188,1911,32878.89,18317.780000000002,92.6485366406818
8664,"STOLI GROUP,(USA) LLC      ",1365,21215,169507.85,27557.75,139.38289523128614
8664,"STOLI GROUP,(USA) LLC      ",3039,35131,634005.69,54831.24,277.32804674988
8664,"STOLI GROUP,(USA) LLC      ",3092,130,2858.7,963.36,4.872527907757775
8664,"STOLI GROUP,(USA) LLC      ",3147,400,396.0,45.44,0.22982858757734725
8664,"STOLI GROUP,(USA) LLC      ",3280,364,2544.36,9990.0,50.52789590443881
8664,"STOLI GROUP,(USA) LLC      ",3369,855,846.45,755.4399999999999,3.8209002684733977
8664,"STOLI GROUP,(USA) LLC      ",3421,3914,7788.86,11922.359999999999,60.30147797950401
8664,"STOLI GROUP,(USA) LLC      ",3427,446993,11297790.07,204596.7,1034.8188948940635
8664,"STOLI GROUP,(USA) LLC      ",3443,12100,112488.0,23451.86,118.61593001456178
8664,"STOLI GROUP,(USA) LLC      ",3455,6978,121766.21999999999,33922.42,171.57442508374905
8664,"STOLI GROUP,(USA) LLC      ",3487,89821,1641359.7899999998,91777.99,464.19907157543804
8664,"STOLI GROUP,(USA) LLC      ",3573,530,49954.7,17142.51,86.70420028236249
8664,"STOLI GROUP,(USA) LLC      ",3574,49416,49066.840000000004,12192.95,61.67008091772043
8664,"STOLI GROUP,(USA) LLC      ",3578,4443,235505.57,36125.1,182.71524447822244
8664,"STOLI GROUP,(USA) LLC      ",3630,2003604,50849024.96,544908.57,2756.064414654315
8664,"STOLI GROUP,(USA) LLC      ",3656,218357,5538179.43,154042.94,779.125689402774
8664,"STOLI GROUP,(USA) LLC      ",3671,7802,15525.98,14693.140000000001,74.31566050343804
8664,"STOLI GROUP,(USA) LLC      ",3680,457440,11588160.6,222011.04,1122.8979698454655
8664,"STOLI GROUP,(USA) LLC      ",3683,55603,1012461.97,73804.68,373.29281164168333
8664,"STOLI GROUP,(USA) LLC      ",3689,108571,1962534.2899999998,96298.57,487.0634755461776
8664,"STOLI GROUP,(USA) LLC      ",3694,372110,6784827.899999999,196497.96,993.856703534993
8664,"STOLI GROUP,(USA) LLC      ",3841,122,2438.7799999999997,953.82,4.824276043200383
8664,"STOLI GROUP,(USA) LLC      ",3936,101548,2404596.52,84172.14,425.729842640025
8664,"STOLI GROUP,(USA) LLC      ",3938,262574,4738979.26,163006.99,824.464486728318
8664,"STOLI GROUP,(USA) LLC      ",4884,807,13091.93,14368.5,72.6736809112041
8664,"STOLI GROUP,(USA) LLC      ",4904,1199,19368.01,16302.800000000001,82.4570752102988
8664,"STOLI GROUP,(USA) LLC      ",7590,165,2969.35,53.08,0.26847054200276393
8664,"STOLI GROUP,(USA) LLC      ",7936,39030,38639.7,11405.439999999999,57.68697548191416
8664,"STOLI GROUP,(USA) LLC      ",7948,28015,27734.850000000002,10334.61,52.27088071000725
8664,"STOLI GROUP,(USA) LLC      ",7956,42802,42373.98,13408.67,67.81900720490205
8664,"STOLI GROUP,(USA) LLC      ",8015,1015,16453.85,16379.86,82.84683293386196
8664,"STOLI GROUP,(USA) LLC      ",8112,5564055,138709200.95,1208990.72,6114.890615574826
8664,"STOLI GROUP,(USA) LLC      ",8500,5721,56384.79,25440.280000000002,128.67305501699465
8664,"STOLI GROUP,(USA) LLC      ",8788,97685,194393.15,25151.67,127.21330966794758
8664,"STOLI GROUP,(USA) LLC      ",15146,26052,508455.48,28850.36,145.9207194079665
8664,"STOLI GROUP,(USA) LLC      ",15470,2329,53543.71,19668.39,99.47971596875927
8664,"STOLI GROUP,(USA) LLC      ",22472,20,459.79999999999995,195.39,0.9882528108877174
8673,STE MICHELLE WINE ESTATES  ,6174,116279,1092106.89,56306.399999999994,290.4057125997444
8673,STE MICHELLE WINE ESTATES  ,6319,124116,1421261.88,61091.52,315.08543255121157
8673,STE MICHELLE WINE ESTATES  ,6358,17857,241718.43,17707.050000000003,91.32582571944407
8673,STE MICHELLE WINE ESTATES  ,6451,498193,4616895.2700000005,104511.96,539.03055814252
8673,STE MICHELLE WINE ESTATES  ,6460,30922,226468.28,13713.56,70.72901418096968
8673,STE MICHELLE WINE ESTATES  ,6581,96030,1281639.38,63736.740000000005,328.7284109530113
8673,STE MICHELLE WINE ESTATES  ,6727,107199,1936582.41,81139.51999999999,418.48493467174626
8673,STE MICHELLE WINE ESTATES  ,6743,3324,38792.76,5119.52,26.40442034597566
8673,STE MICHELLE WINE ESTATES  ,6783,5258,71679.42,8581.12,44.257957683388014
8673,STE MICHELLE WINE ESTATES  ,6784,22,265.78000000000003,271.08,1.3981213604765836
8673,STE MICHELLE WINE ESTATES  ,6933,589262,5243299.62,100639.58,519.0583831613989
8673,STE MICHELLE WINE ESTATES  ,8264,993485,9069109.39,155638.71,802.7217240962833
8673,STE MICHELLE WINE ESTATES  ,8815,2453479,21808219.01,296537.71,1529.4219659798239
8673,STE MICHELLE WINE ESTATES  ,8838,834474,11173200.1,202904.07,1046.4973970585659
8673,STE MICHELLE WINE ESTATES  ,10121,43,1556.5700000000002,1914.8400000000001,9.875972797310691
8673,STE MICHELLE WINE ESTATES  ,10122,12,284.88,190.32,0.9815938369702797
8673,STE MICHELLE WINE ESTATES  ,10124,74,855.26,439.80000000000007,2.2683111049786104
8673,STE MICHELLE WINE ESTATES  ,10380,3382,39387.18,6437.72,33.20316454466325
8673,STE MICHELLE WINE ESTATES  ,10398,78,2597.22,1783.86,9.200430758815695
8673,STE MICHELLE WINE ESTATES  ,10399,6,203.94,149.31,0.7700807891868037
8673,STE MICHELLE WINE ESTATES  ,10618,124,1266.76,410.4,2.11667775689682
8673,STE MICHELLE WINE ESTATES  ,11868,343,2450.07,560.23,2.8894404964578597
8673,STE MICHELLE WINE ESTATES  ,11873,6,43.94,108.96000000000001,0.5619717553398575
8673,STE MICHELLE WINE ESTATES  ,12089,69,2557.31,2140.3199999999997,11.038907740354293
8673,STE MICHELLE WINE ESTATES  ,12117,8,271.92,169.52,0.8743158220008503
8673,STE MICHELLE WINE ESTATES  ,13052,97061,810989.39,30177.989999999998,155.64590687342755
8673,STE MICHELLE WINE ESTATES  ,13172,1396,7384.84,675.25,3.4826672888513106
8673,STE MICHELLE WINE ESTATES  ,13344,1,5.29,3.57,0.01841262083850304
8673,STE MICHELLE WINE ESTATES  ,13458,316634,2968328.3,68980.84,355.77536471749136
8673,STE MICHELLE WINE ESTATES  ,14120,93,4313.07,2205.0,11.37250110613423
8673,STE MICHELLE WINE ESTATES  ,14121,44,1379.56,822.1199999999999,4.2401635416667
8673,STE MICHELLE WINE ESTATES  ,14124,12,143.88,96.60000000000001,0.49822385798302354
8673,STE MICHELLE WINE ESTATES  ,14129,518326,4617999.7,110007.04,567.3719655703186
8673,STE MICHELLE WINE ESTATES  ,14130,16974,161541.76,9715.0,50.10605362634651
8673,STE MICHELLE WINE ESTATES  ,14972,12503,412741.97000000003,28920.09,149.15816576621384
8673,STE MICHELLE WINE ESTATES  ,14973,17,777.83,1380.48,7.119959331971058
8673,STE MICHELLE WINE ESTATES  ,15463,167,14764.33,4714.53,24.31564518816463
8673,STE MICHELLE WINE ESTATES  ,16153,60,749.4,307.8,1.587508317672615
8673,STE MICHELLE WINE ESTATES  ,16455,5,57.45,415.68,2.14390986838906
8673,STE MICHELLE WINE ESTATES  ,16814,34590,427139.1,18419.399999999998,94.99983985230334
8673,STE MICHELLE WINE ESTATES  ,16816,16712,207059.88,16837.719999999998,86.84217202937798
8673,STE MICHELLE WINE ESTATES  ,16817,12,179.88,87.96000000000001,0.453662220995722
8673,STE MICHELLE WINE ESTATES  ,16819,179219,2215581.81,58036.490000000005,299.32881937467045
8673,STE MICHELLE WINE ESTATES  ,16989,5777,55943.23,4752.81,24.513077996483375
8673,STE MICHELLE WINE ESTATES  ,16990,9307,110045.93000000001,7336.500000000001,37.83870946265478
8673,STE MICHELLE WINE ESTATES  ,17134,12803,210235.97,13034.000000000002,67.22411764959347
8673,STE MICHELLE WINE ESTATES  ,18173,239,2626.61,947.76,4.888164012857043
8673,STE MICHELLE WINE ESTATES  ,18174,249,2736.5099999999998,1278.06,6.591718260184089
8673,STE MICHELLE WINE ESTATES  ,18175,3265,35882.35,5267.87,27.16954984216387
8673,STE MICHELLE WINE ESTATES  ,18375,22126,291670.74,18360.03,94.69363332592185
8673,STE MICHELLE WINE ESTATES  ,18380,3078,118692.22,14100.48,72.72459156327601
8673,STE MICHELLE WINE ESTATES  ,18564,54,1589.46,1023.55,5.279058279901902
8673,STE MICHELLE WINE ESTATES  ,18565,3543,34143.57,4367.3,22.52477282576872
8673,STE MICHELLE WINE ESTATES  ,18733,12752,362408.48,22261.96,114.81821529465577
8673,STE MICHELLE WINE ESTATES  ,18971,3664,88186.36,8226.64,42.429692743659004
8673,STE MICHELLE WINE ESTATES  ,19380,1,13.99,225.36,1.1623160314187801
8673,STE MICHELLE WINE ESTATES  ,19381,6760,70263.4,7568.64,39.035994000876094
8673,STE MICHELLE WINE ESTATES  ,19382,8477,89251.23,8194.1,42.26186454139434
8673,STE MICHELLE WINE ESTATES  ,19547,93,929.0699999999999,405.0,2.0888267337797566
8673,STE MICHELLE WINE ESTATES  ,19568,413,3892.87,570.58,2.942821624098898
8673,STE MICHELLE WINE ESTATES  ,19671,65566,607583.96,25380.01,130.89986022616682
8673,STE MICHELLE WINE ESTATES  ,20963,600,10194.0,1567.2800000000002,8.083398427946513
8673,STE MICHELLE WINE ESTATES  ,21384,1323,34427.77,2140.0,11.037257309354764
8673,STE MICHELLE WINE ESTATES  ,21385,57,1086.4299999999998,575.52,2.9683001526541375
8673,STE MICHELLE WINE ESTATES  ,22201,72,959.28,295.56000000000006,1.5243793319406052
8673,STE MICHELLE WINE ESTATES  ,22596,59,2233.4100000000003,1071.42,5.525952442237796
8673,STE MICHELLE WINE ESTATES  ,22597,61,2307.39,1374.45,7.088859022823671
8673,STE MICHELLE WINE ESTATES  ,22768,2150,51578.5,3357.9,17.318694541627274
8673,STE MICHELLE WINE ESTATES  ,23041,23,866.7700000000001,1083.3600000000001,5.587534148907746
8673,STE MICHELLE WINE ESTATES  ,23240,1113,11118.87,5173.200000000001,26.681280146146765
8673,STE MICHELLE WINE ESTATES  ,23241,14071,130734.29000000001,10167.4,52.4393504519316
8673,STE MICHELLE WINE ESTATES  ,23242,88,1055.12,271.03999999999996,1.3979150566016425
8673,STE MICHELLE WINE ESTATES  ,23245,5715,70451.85,7566.820000000001,39.02660717456627
8673,STE MICHELLE WINE ESTATES  ,23246,6683,110047.17,7046.26,36.341768546081354
8673,STE MICHELLE WINE ESTATES  ,23474,6895,70873.05,10348.779999999999,53.374835372852516
8673,STE MICHELLE WINE ESTATES  ,24216,726,10207.74,1466.2599999999998,7.562377991782483
8673,STE MICHELLE WINE ESTATES  ,24241,522,7394.28,3088.2599999999998,15.92800012064857
8673,STE MICHELLE WINE ESTATES  ,24243,226,4575.74,1492.6999999999998,7.698744853118623
8673,STE MICHELLE WINE ESTATES  ,24265,2008,47295.92,6185.509999999999,31.902367037190178
8673,STE MICHELLE WINE ESTATES  ,24295,22,265.78000000000003,162.36,0.8373874283863737
8673,STE MICHELLE WINE ESTATES  ,24297,7346,81392.54000000001,11130.14,57.40477526595412
8673,STE MICHELLE WINE ESTATES  ,24346,16,607.84,324.87,1.6755484963037768
8673,STE MICHELLE WINE ESTATES  ,24866,74,1156.76,1292.28,6.665059287725689
8673,STE MICHELLE WINE ESTATES  ,25656,35648,362659.52,18670.5,96.29491242724679
8673,STE MICHELLE WINE ESTATES  ,26062,305,3046.9500000000003,1464.15,7.551495462379336
8673,STE MICHELLE WINE ESTATES  ,26063,700,7017.0,3616.74,18.653686916371843
8673,STE MICHELLE WINE ESTATES  ,26075,460,9195.4,1905.6399999999999,9.82852290607421
8673,STE MICHELLE WINE ESTATES  ,26497,5426,98262.73999999999,8289.539999999999,42.754105587004055
8673,STE MICHELLE WINE ESTATES  ,27501,180,4494.2,1693.44,8.73408084951109
8673,STE MICHELLE WINE ESTATES  ,27503,51963,637932.37,22858.16,117.89317455065454
8673,STE MICHELLE WINE ESTATES  ,28138,168316,1640613.6,51497.6,265.6038607543121
8673,STE MICHELLE WINE ESTATES  ,28162,4296,56209.04,7317.450000000001,37.74045724221403
8673,STE MICHELLE WINE ESTATES  ,28163,344122,3881552.2600000002,102654.64,529.4512503173747
8673,STE MICHELLE WINE ESTATES  ,28223,11187,188400.13,10753.68,55.46314634694493
8673,STE MICHELLE WINE ESTATES  ,28893,324,1778.76,288.36,1.487244634451187
8673,STE MICHELLE WINE ESTATES  ,28954,821,32282.79,3194.0499999999997,16.473622293899336
8673,STE MICHELLE WINE ESTATES  ,31083,31682,942765.1799999999,74863.92,386.1179197322198
8673,STE MICHELLE WINE ESTATES  ,31194,1040,26015.6,5370.64,27.699596072856576
8673,STE MICHELLE WINE ESTATES  ,31195,1146,34406.54,6345.860000000001,32.729387695860765
8673,STE MICHELLE WINE ESTATES  ,31323,52,831.48,783.36,4.040255086848668
8673,STE MICHELLE WINE ESTATES  ,32107,25150,333904.5,19186.399999999998,98.95571665430104
8673,STE MICHELLE WINE ESTATES  ,32108,230781,3602756.31,109976.77,567.2158451129569
8673,STE MICHELLE WINE ESTATES  ,32338,1749,44277.509999999995,6730.64,34.713927820857734
8673,STE MICHELLE WINE ESTATES  ,32669,108,1522.92,648.0000000000001,3.342122774047611
8673,STE MICHELLE WINE ESTATES  ,32670,8689,63151.61,4919.81,25.37439667436293
8673,STE MICHELLE WINE ESTATES  ,33513,23,322.77,539.24,2.7811825380824597
8673,STE MICHELLE WINE ESTATES  ,33966,49,2498.51,2566.41,13.236508192196805
8673,STE MICHELLE WINE ESTATES  ,34101,163,3798.37,1712.8799999999999,8.834344532732517
8673,STE MICHELLE WINE ESTATES  ,34333,1,12.99,154.8,0.7983959960224849
8673,STE MICHELLE WINE ESTATES  ,34339,2,13.98,115.68,0.5966308063299809
8673,STE MICHELLE WINE ESTATES  ,34950,148,7634.52,2793.6000000000004,14.408262625894148
8673,STE MICHELLE WINE ESTATES  ,34951,15924,286942.76,20675.48,106.6357910067375
8673,STE MICHELLE WINE ESTATES  ,35464,82770,4173869.66,195610.32,1008.8791748622544
8673,STE MICHELLE WINE ESTATES  ,36161,89935,872322.65,32569.68,167.98127973988116
8673,STE MICHELLE WINE ESTATES  ,37100,15,819.85,694.26,3.580713205417121
8673,STE MICHELLE WINE ESTATES  ,37166,963,8846.369999999999,1736.64,8.956889034447597
8673,STE MICHELLE WINE ESTATES  ,37421,27,4454.7300000000005,1392.8200000000002,7.183604077390423
8673,STE MICHELLE WINE ESTATES  ,37422,40,4959.6,4624.41,23.850842557922086
8673,STE MICHELLE WINE ESTATES  ,37943,18940,139859.1,7167.08,36.964909400341284
8673,STE MICHELLE WINE ESTATES  ,38631,677,3039.73,616.5500000000001,3.1799163523750846
8673,STE MICHELLE WINE ESTATES  ,38690,13991,230371.09,15387.470000000001,79.36236716354074
8673,STE MICHELLE WINE ESTATES  ,39107,35,3436.65,2569.56,13.252754622348425
8673,STE MICHELLE WINE ESTATES  ,39437,17625,129038.75,8659.199999999999,44.66066284727325
8673,STE MICHELLE WINE ESTATES  ,39438,19,142.81,109.68,0.5656852250887994
8673,STE MICHELLE WINE ESTATES  ,39461,4,419.96000000000004,414.41999999999996,2.1374112963284118
