VendorNumber,VendorName,Brand,TotalSalesQuantity,TotalSalesDollars,TotalPurchaseQuantity,TotalPurchaseDollars,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio,FreightPct,AvgUnitCost,AvgUnitPrice,UnitMargin,UnitMarginPct,Reason_LowMargin,Reason_HighFreight,Reason_LowTurnover
4425,MARTIGNETTI COMPANIES,39971,10077,524994.23,2640411,27861690.02,144929.24,-27481625.029999997,-5234.652775136214,0.003816451302467684,0.018842870968097863,0.27605872925498626,10.552027703262864,52.09826634911184,41.54623864584897,0.7974591393780082,1,1,1
4425,MARTIGNETTI COMPANIES,6742,28649,529250.51,2640411,27861690.02,144929.24,-27477368.749999996,-5191.75101975811,0.010850204759789291,0.018995635570566154,0.2738386402310694,10.552027703262864,18.473611993437817,7.921584290174954,0.42880538429565657,1,1,1
4425,MARTIGNETTI COMPANIES,6015,21702,534229.98,2640411,27861690.02,144929.24,-27472389.279999997,-5142.427476645919,0.008219174969351362,0.019174356602794478,0.2712862351903201,10.552027703262864,24.616624274260435,14.06459657099757,0.5713454620869262,1,1,1
4425,MARTIGNETTI COMPANIES,41990,9891,535260.09,2640411,27861690.02,144929.24,-27471359.169999998,-5132.338405801935,0.0037460077237975453,0.019211328875447735,0.2707641438389326,10.552027703262864,54.115872004852896,43.56384430159003,0.8050104837575822,1,1,1
4425,MARTIGNETTI COMPANIES,36473,38786,537964.14,2640411,27861690.02,144929.24,-27468655.119999997,-5106.0383169777815,0.014689379797311858,0.019308381494942784,0.2694031613333929,10.552027703262864,13.870059815397308,3.3180321121344445,0.23922262458097404,1,1,1
4425,MARTIGNETTI COMPANIES,17432,34536,537964.64,2640411,27861690.02,144929.24,-27468654.619999997,-5106.033478334189,0.013079781897590943,0.019308399440731414,0.2694029109422508,10.552027703262864,15.576923789668752,5.024896086405889,0.32258590683602134,1,1,1
4425,MARTIGNETTI COMPANIES,26762,36804,551690.46,2640411,27861690.02,144929.24,-27454928.799999997,-4976.509617367681,0.01393873908266554,0.019801040769744375,0.26270028305365295,10.552027703262864,14.989959243560481,4.437931540297617,0.29606028063112333,1,1,1
4425,MARTIGNETTI COMPANIES,26557,30874,555287.26,2640411,27861690.02,144929.24,-27451331.999999996,-4943.627195768907,0.011692876601407887,0.019930135594839988,0.260998676612894,10.552027703262864,17.985594999028308,7.433567295765444,0.413306721082458,1,1,1
4425,MARTIGNETTI COMPANIES,39518,21733,557324.6699999999,2640411,27861690.02,144929.24,-27449294.59,-4925.189224083693,0.008230915565796386,0.020003261453269156,0.2600445445919342,10.552027703262864,25.64416647494593,15.092138771683066,0.5885213226340549,1,1,1
4425,MARTIGNETTI COMPANIES,2647,10367,560981.33,2640411,27861690.02,144929.24,-27445637.93,-4892.433395243297,0.003926282688566288,0.020134504748179665,0.2583494890997531,10.552027703262864,54.11221471978393,43.56018701652106,0.8049973049910125,1,1,1
4425,MARTIGNETTI COMPANIES,15528,37388,564795.12,2640411,27861690.02,144929.24,-27441824.139999997,-4858.721891931361,0.014159916770533073,0.020271387686625335,0.2566049791648341,10.552027703262864,15.106320744623943,4.554293041361079,0.30148261236819474,1,1,1
4425,MARTIGNETTI COMPANIES,36523,37978,569290.22,2640411,27861690.02,144929.24,-27437329.04,-4819.56795955497,0.014383366831906094,0.02043272391557531,0.25457883327066466,10.552027703262864,14.989999999999998,4.437972296737135,0.29606219457886157,1,1,1
4425,MARTIGNETTI COMPANIES,36648,9445,571550.55,2640411,27861690.02,144929.24,-27435068.709999997,-4800.112380261027,0.0035770946265562447,0.02051385072440771,0.2535720418780106,10.552027703262864,60.51355743779778,49.96152973453491,0.8256253945389121,1,1,1
4425,MARTIGNETTI COMPANIES,13530,32204,580231.96,2640411,27861690.02,144929.24,-27426387.299999997,-4726.797072674177,0.012196586061791137,0.020825440222164957,0.2497781059836828,10.552027703262864,18.017387902123957,7.465360198861093,0.41434198116925974,1,1,1
4425,MARTIGNETTI COMPANIES,15827,57213,593593.87,2640411,27861690.02,144929.24,-27413025.389999997,-4618.144959953848,0.02166821756158416,0.021305020247296542,0.24415555369532368,10.552027703262864,10.375157219513047,-0.1768704837498163,-0.017047499137378623,1,1,1
4425,MARTIGNETTI COMPANIES,21576,30616,595705.84,2640411,27861690.02,144929.24,-27410913.419999998,-4601.417609066918,0.011595164540671887,0.02138082218172636,0.2432899432377564,10.552027703262864,19.457337339952964,8.9053096366901,0.4576838794075011,1,1,1
4425,MARTIGNETTI COMPANIES,14004,45130,596250.7,2640411,27861690.02,144929.24,-27410368.56,-4597.121405475918,0.017092036050448206,0.021400378066513282,0.24306762239440557,10.552027703262864,13.211847994682028,2.659820291419164,0.20132083660739836,1,1,1
4425,MARTIGNETTI COMPANIES,25036,53840,604177.52,2640411,27861690.02,144929.24,-27402441.74,-4535.49508760273,0.020390764922582127,0.021684884138984475,0.23987857078826763,10.552027703262864,11.221722139673107,0.6696944364102428,0.059678401235993474,1,1,1
4425,MARTIGNETTI COMPANIES,15444,56347,610226.53,2640411,27861690.02,144929.24,-27396392.729999997,-4489.54468269349,0.021340238318958676,0.021901992648757494,0.2375007196098144,10.552027703262864,10.829796262445207,0.2777685591823431,0.02564854891551091,1,1,1
4425,MARTIGNETTI COMPANIES,25994,37680,610278.96,2640411,27861690.02,144929.24,-27396340.299999997,-4489.150387881634,0.014270505614466838,0.021903874444153332,0.23748031555929766,10.552027703262864,16.196363057324838,5.644335354061974,0.3484940004175389,1,1,1
4425,MARTIGNETTI COMPANIES,21469,19589,634566.11,2640411,27861690.02,144929.24,-27372053.15,-4313.506933107411,0.007418920766501882,0.02277557856484974,0.22839108126968835,10.552027703262864,32.39400224615856,21.84197454289569,0.6742598329444094,1,1,1
4425,MARTIGNETTI COMPANIES,29431,19924,639210.76,2640411,27861690.02,144929.24,-27367408.499999996,-4281.437393200326,0.007545794953891648,0.022942282379179238,0.22673154000098494,10.552027703262864,32.08245131499699,21.530423611734122,0.6710965879863954,1,1,1
4425,MARTIGNETTI COMPANIES,5689,32665,646498.35,2640411,27861690.02,144929.24,-27360120.909999996,-4232.04806477851,0.012371180092796159,0.023203845478717303,0.2241757306882531,10.552027703262864,19.791775600795958,9.239747897533094,0.46684785053653816,1,1,1
4425,MARTIGNETTI COMPANIES,43877,23988,654188.12,2640411,27861690.02,144929.24,-27352431.139999997,-4181.126239345343,0.009084949274942423,0.02347984345279856,0.22154061739916645,10.552027703262864,27.271474070368516,16.719446367105654,0.6130745380306363,1,1,1
4425,MARTIGNETTI COMPANIES,2678,15357,657518.43,2640411,27861690.02,144929.24,-27349100.83,-4159.442470684814,0.005816139987297432,0.02359937353146965,0.22041852119643243,10.552027703262864,42.815551865598756,32.26352416233589,0.7535468482016423,1,1,1
4425,MARTIGNETTI COMPANIES,29077,45509,658550.91,2640411,27861690.02,144929.24,-27348068.349999998,-4152.764491662459,0.017235574310211554,0.023636430867161017,0.22007294773915048,10.552027703262864,14.470784020743151,3.9187563174802875,0.27080469944565166,1,1,1
4425,MARTIGNETTI COMPANIES,15232,14031,660224.6900000001,2640411,27861690.02,144929.24,-27346394.569999997,-4141.983022476787,0.005313945442584507,0.023696505471350444,0.21951502601334097,10.552027703262864,47.05471384790821,36.502686144645345,0.7757498273739486,1,1,1
4425,MARTIGNETTI COMPANIES,14539,44272,663637.28,2640411,27861690.02,144929.24,-27342981.979999997,-4120.169677628719,0.016767086639163372,0.023818988708998637,0.21838622447491193,10.552027703262864,14.99,4.4379722967371364,0.2960621945788617,1,1,1
4425,MARTIGNETTI COMPANIES,24934,44546,667744.54,2640411,27861690.02,144929.24,-27338874.72,-4094.211645669165,0.016870858362580673,0.023966404748623358,0.21704294279965206,10.552027703262864,14.99,4.4379722967371364,0.2960621945788617,1,1,1
4425,MARTIGNETTI COMPANIES,46985,28986,689939.14,2640411,27861690.02,144929.24,-27316680.119999997,-3959.2883685363895,0.01097783640501422,0.024763003949320374,0.21006090479226905,10.552027703262864,23.802495687573312,13.250467984310449,0.5566839779422033,1,1,1
4425,MARTIGNETTI COMPANIES,23197,61726,692766.74,2640411,27861690.02,144929.24,-27313852.52,-3942.7199579471726,0.023377421166628984,0.02486449097318613,0.20920351921052097,10.552027703262864,11.223256650358033,0.6712289470951696,0.05980696762144851,1,1,1
4425,MARTIGNETTI COMPANIES,22758,43893,701849.07,2640411,27861690.02,144929.24,-27304770.189999998,-3890.404840174541,0.016623548379400024,0.02519047012209922,0.20649630553759943,10.552027703262864,15.989999999999998,5.437972296737135,0.34008582218493655,1,1,1
4425,MARTIGNETTI COMPANIES,24369,58938,706666.62,2640411,27861690.02,144929.24,-27299952.639999997,-3863.2011004000724,0.022321524944412065,0.025363379590137295,0.2050885607133955,10.552027703262864,11.99,1.4379722967371364,0.119930967200762,1,1,1
4425,MARTIGNETTI COMPANIES,25504,64364,707360.36,2640411,27861690.02,144929.24,-27299258.9,-3859.3142115003448,0.024376508051208695,0.02538827901294697,0.2048874211724276,10.552027703262864,10.99,0.43797229673713645,0.039851892332769465,1,1,1
4425,MARTIGNETTI COMPANIES,40621,38032,721163.6799999999,2640411,27861690.02,144929.24,-27285455.58,-3783.5315805144264,0.014403818193455488,0.025883701939197725,0.2009658057100158,10.552027703262864,18.96202355910812,8.409995855845255,0.4435178465858219,1,1,1
4425,MARTIGNETTI COMPANIES,37071,31675,722769.25,2640411,27861690.02,144929.24,-27283850.009999998,-3774.9046476451504,0.011996238464390581,0.02594132837890212,0.2005193773808169,10.552027703262864,22.81828729281768,12.266259589554815,0.5375626764685254,1,1,1
4425,MARTIGNETTI COMPANIES,37678,65647,723356.53,2640411,27861690.02,144929.24,-27283262.729999997,-3771.75868309366,0.02486241725246562,0.025962406784396493,0.20035657934822262,10.552027703262864,11.018881746309809,0.4668540430469452,0.04236855007571828,1,1,1
4425,MARTIGNETTI COMPANIES,27202,72715,726422.85,2640411,27861690.02,144929.24,-27280196.409999996,-3755.41551453124,0.027539273241930895,0.026072461845586207,0.1995108496380586,10.552027703262864,9.99,-0.5620277032628636,-0.056259029355642,1,1,1
4425,MARTIGNETTI COMPANIES,43362,6782,726471.54,2640411,27861690.02,144929.24,-27280147.72,-3755.1571146200713,0.0025685395190369986,0.02607420940648309,0.1994974779053285,10.552027703262864,107.11759657918019,96.56556887591732,0.901491183145965,1,1,1
4425,MARTIGNETTI COMPANIES,39979,59503,742927.97,2640411,27861690.02,144929.24,-27263691.29,-3669.7623983654835,0.02253550678284555,0.026664856635283174,0.19507845424099457,10.552027703262864,12.485554845974152,1.933527142711288,0.15486113084792025,1,1,1
4425,MARTIGNETTI COMPANIES,13793,69470,759094.8,2640411,27861690.02,144929.24,-27247524.459999997,-3589.4758414890994,0.02631029790437928,0.027245109663308214,0.1909237686781677,10.552027703262864,10.926944004606305,0.37491630134344156,0.03431117622506291,1,1,1
4425,MARTIGNETTI COMPANIES,28214,63897,766125.03,2640411,27861690.02,144929.24,-27240494.229999997,-3555.6199266848125,0.024199641646698185,0.027497435706522157,0.18917178570709273,10.552027703262864,11.99,1.4379722967371364,0.119930967200762,1,1,1
4425,MARTIGNETTI COMPANIES,10239,52101,773003.99,2640411,27861690.02,144929.24,-27233615.27,-3523.088576813168,0.01973215533490809,0.02774433243084369,0.18748834659960809,10.552027703262864,14.836644018348975,4.284616315086112,0.28878608328050354,1,1,1
4425,MARTIGNETTI COMPANIES,25163,155170,774298.3,2640411,27861690.02,144929.24,-27232320.959999997,-3517.032254881613,0.058767366141104546,0.027790787258209545,0.18717494278367908,10.552027703262864,4.99,-5.5620277032628636,-1.114634810273119,1,1,1
4425,MARTIGNETTI COMPANIES,43873,11305,776762.95,2640411,27861690.02,144929.24,-27229856.31,-3505.5554992678267,0.004281530413257633,0.02787924743410809,0.1865810412301462,10.552027703262864,68.70968155683326,58.157653853570395,0.846425897134529,1,1,1
4425,MARTIGNETTI COMPANIES,39775,83175,779158.25,2640411,27861690.02,144929.24,-27227461.009999998,-3494.471246373891,0.03150077771983225,0.027965218529123526,0.18600745098957752,10.552027703262864,9.367697625488429,-1.184330077774435,-0.12642701815566815,1,1,1
4425,MARTIGNETTI COMPANIES,25419,47197,781835.03,2640411,27861690.02,144929.24,-27224784.229999997,-3482.164802720594,0.017874868723088945,0.028061292385306642,0.18537061456558168,10.552027703262864,16.565354365743588,6.013326662480724,0.36300621946947387,1,1,1
4425,MARTIGNETTI COMPANIES,26744,67812,788716.4400000001,2640411,27861690.02,144929.24,-27217902.819999997,-3450.911054928688,0.025682365359029333,0.02830827704399247,0.18375328907813812,10.552027703262864,11.630927269509822,1.0788995662469585,0.09276126840507945,1,1,1
4425,MARTIGNETTI COMPANIES,39517,24846,795185.54,2640411,27861690.02,144929.24,-27211433.72,-3422.0232073133525,0.009409898686227257,0.02854046324645744,0.18225839468861568,10.552027703262864,32.0045697496579,21.45254204639503,0.670296217515136,1,1,1
4425,MARTIGNETTI COMPANIES,44943,50235,803257.65,2640411,27861690.02,144929.24,-27203361.61,-3386.629633717151,0.019025447174701213,0.028830184006189013,0.18042684062828407,10.552027703262864,15.99,5.4379722967371364,0.3400858221849366,1,1,1
4425,MARTIGNETTI COMPANIES,26016,59567,833342.33,2640411,27861690.02,144929.24,-27173276.93,-3260.7580284563246,0.022559745433570758,0.029909970622808615,0.17391321043298016,10.552027703262864,13.989999999999998,3.4379722967371347,0.24574498189686456,1,1,1
4425,MARTIGNETTI COMPANIES,46424,84304,834190.96,2640411,27861690.02,144929.24,-27172428.299999997,-3257.3390989516356,0.031928362667781644,0.029940429292020385,0.17373628695280993,10.552027703262864,9.89503416208009,-0.6569935411827732,-0.06639628832212773,1,1,1
4425,MARTIGNETTI COMPANIES,28092,54599,840492.01,2640411,27861690.02,144929.24,-27166127.249999996,-3232.169601469501,0.020678220171026405,0.030166583914926492,0.17243381052486148,10.552027703262864,15.39390849649261,4.8418807932297465,0.3145322576350856,1,1,1
4425,MARTIGNETTI COMPANIES,33032,30183,864589.73,2640411,27861690.02,144929.24,-27142029.529999997,-3139.2958519181116,0.011431174919359145,0.03103148909414218,0.16762776027885504,10.552027703262864,28.644923632508366,18.0928959292455,0.6316266072607836,1,1,1
4425,MARTIGNETTI COMPANIES,6867,45682,868743.1799999999,2640411,27861690.02,144929.24,-27137876.08,-3123.8088200013267,0.017301094412953136,0.031180562965720627,0.16682633410716388,10.552027703262864,19.01718795149074,8.465160248227876,0.445132070515415,1,1,1
4425,MARTIGNETTI COMPANIES,35375,28716,892794.84,2640411,27861690.02,144929.24,-27113824.419999998,-3036.9602516967952,0.010875579597267244,0.03204381497888763,0.16233207620241175,10.552027703262864,31.090501462599246,20.538473759336384,0.6606028463080091,1,1,1
4425,MARTIGNETTI COMPANIES,450,37769,943847.3099999999,2640411,27861690.02,144929.24,-27062771.95,-2867.2828394245253,0.014304212488131582,0.03387616865030357,0.15355157392989763,10.552027703262864,24.99,14.437972296737135,0.5777499918662319,1,1,1
4425,MARTIGNETTI COMPANIES,37984,88606,984517.9400000001,2640411,27861690.02,144929.24,-27022101.319999997,-2744.703800928198,0.033557654471216794,0.035335901709238816,0.14720832816921547,10.552027703262864,11.111188181387266,0.5591604781244026,0.0503240939669325,1,1,1
4425,MARTIGNETTI COMPANIES,6249,78696,990130.28,2640411,27861690.02,144929.24,-27016488.979999997,-2728.5792108085006,0.0298044508979852,0.03553733744396888,0.14637390950209098,10.552027703262864,12.581710379180645,2.0296826759177815,0.16132009200246428,1,1,1
4425,MARTIGNETTI COMPANIES,24631,39817,995026.83,2640411,27861690.02,144929.24,-27011592.43,-2714.659707216136,0.015079849311338272,0.03571308234661064,0.14565360011448134,10.552027703262864,24.99,14.437972296737135,0.5777499918662319,1,1,1
4425,MARTIGNETTI COMPANIES,25138,49881,997121.19,2640411,27861690.02,144929.24,-27009498.069999997,-2708.747777188448,0.018891377137877398,0.03578825223036488,0.1453476683210393,10.552027703262864,19.99,9.437972296737135,0.47213468217794574,1,1,1
4425,MARTIGNETTI COMPANIES,5375,50943,1017927.57,2640411,27861690.02,144929.24,-26988691.689999998,-2651.3371368848966,0.019293587248348835,0.03653502602567538,0.14237677048083097,10.552027703262864,19.981696602084682,9.429668898821818,0.47191532764229965,1,1,1
4425,MARTIGNETTI COMPANIES,25511,56904,1023702.96,2640411,27861690.02,144929.24,-26982916.299999997,-2635.81501219846,0.021551190326051513,0.036742313882078,0.14157352832114503,10.552027703262864,17.99,7.437972296737135,0.4134503778064,1,1,1
4425,MARTIGNETTI COMPANIES,14416,66300,1031282.0,2640411,27861690.02,144929.24,-26975337.259999998,-2615.709113511144,0.025109727235646268,0.03701433758180905,0.14053308406430054,10.552027703262864,15.55478129713424,5.002753593871375,0.32162159649220307,1,1,1
4425,MARTIGNETTI COMPANIES,44072,93131,1053026.69,2640411,27861690.02,144929.24,-26953592.569999997,-2559.6305227553157,0.03527140282327259,0.03779478880298016,0.1376311174031116,10.552027703262864,11.306940653488097,0.7549129502252327,0.06676544729120414,1,1,1
4425,MARTIGNETTI COMPANIES,18951,46486,1056575.14,2640411,27861690.02,144929.24,-26950044.119999997,-2550.698298655787,0.017605592462688575,0.03792214827031515,0.13716889079938036,10.552027703262864,22.728889127909476,12.176861424646612,0.5357437997132154,1,1,1
4425,MARTIGNETTI COMPANIES,19947,81525,1149676.75,2640411,27861690.02,144929.24,-26856942.509999998,-2336.0429364166926,0.030875875005822957,0.041263711898837645,0.12606086015047271,10.552027703262864,14.10213738117142,3.550109677908557,0.25174266722493527,1,1,1
4425,MARTIGNETTI COMPANIES,41537,42901,1212362.07,2640411,27861690.02,144929.24,-26794257.189999998,-2210.087056748649,0.016247849293159283,0.04351358690480471,0.11954286890549123,10.552027703262864,28.2595293815995,17.707501678336634,0.6266028509967487,1,1,1
4425,MARTIGNETTI COMPANIES,41159,51147,1242148.6099999999,2640411,27861690.02,144929.24,-26764470.65,-2154.6915107041823,0.01937084794753544,0.044582672806579446,0.11667624858510288,10.552027703262864,24.285854693334894,13.73382699007203,0.5655072536459339,1,1,1
4425,MARTIGNETTI COMPANIES,32924,27813,1266049.87,2640411,27861690.02,144929.24,-26740569.389999997,-2112.126072095406,0.010533587384691246,0.045440526726526265,0.11447356335181329,10.552027703262864,45.5200758638047,34.968048160541834,0.7681895844190956,1,1,1
4425,MARTIGNETTI COMPANIES,13662,78395,1349682.45,2640411,27861690.02,144929.24,-26656936.81,-1975.052488087105,0.029690453493793203,0.04844223193320848,0.10738025081381179,10.552027703262864,17.21643535939792,6.664407656135056,0.3870956743956386,1,1,1
4425,MARTIGNETTI COMPANIES,44714,114047,1373935.53,2640411,27861690.02,144929.24,-26632683.729999997,-1938.4231027201106,0.04319289686340498,0.04931271322786758,0.10548474570710023,10.552027703262864,12.04709926609205,1.495071562829187,0.12410220334427212,1,1,1
4425,MARTIGNETTI COMPANIES,13963,129820,1398420.8,2640411,27861690.02,144929.24,-26608198.459999997,-1902.731885852956,0.04916658808041627,0.050191528187851116,0.10363778914043612,10.552027703262864,10.771998151286397,0.21997044802353294,0.020420579815757206,1,1,1
4425,MARTIGNETTI COMPANIES,14363,58076,1402171.24,2640411,27861690.02,144929.24,-26604448.02,-1897.3751037712057,0.021995060617456902,0.05032613739487724,0.10336058525918702,10.552027703262864,24.143729595702183,13.59170189243932,0.5629495575057623,1,1,1
4425,MARTIGNETTI COMPANIES,25846,73045,1417303.5899999999,2640411,27861690.02,144929.24,-26589315.669999998,-1876.0494122504833,0.027664253784732754,0.05086926130405638,0.10225701890729001,10.552027703262864,19.403156821137653,8.85112911787479,0.4561695398056277,1,1,1
4425,MARTIGNETTI COMPANIES,211,50544,1419460.5599999998,2640411,27861690.02,144929.24,-26587158.7,-1873.0466664040318,0.01914247441023386,0.05094667835946298,0.10210163218624406,10.552027703262864,28.083660968660965,17.5316332653981,0.6242645246630041,1,1,1
4425,MARTIGNETTI COMPANIES,19940,126862,1425340.3800000001,2640411,27861690.02,144929.24,-26581278.88,-1864.9074461778735,0.048046307942210514,0.051157714373279074,0.10168044211306212,10.552027703262864,11.235361101038926,0.6833333977760621,0.06081988746341893,1,1,1
4425,MARTIGNETTI COMPANIES,21317,102706,1436856.94,2640411,27861690.02,144929.24,-26569762.319999997,-1849.1585056477509,0.03889773220911442,0.0515710618763104,0.1008654626395861,10.552027703262864,13.99,3.4379722967371364,0.24574498189686464,1,1,1
4425,MARTIGNETTI COMPANIES,27644,144359,1442146.41,2640411,27861690.02,144929.24,-26564472.849999998,-1842.0094288484897,0.05467292781313212,0.051760909297489915,0.10049551071586414,10.552027703262864,9.99,-0.5620277032628636,-0.056259029355642,1,1,1
4425,MARTIGNETTI COMPANIES,3174,46357,1479806.43,2640411,27861690.02,144929.24,-26526812.83,-1792.5866716229905,0.017556736432320575,0.0531125868150047,0.09793797152239701,10.552027703262864,31.921962810363052,21.36993510710019,0.669443017462658,1,1,1
4425,MARTIGNETTI COMPANIES,15355,87961,1514447.1099999999,2640411,27861690.02,144929.24,-26492172.15,-1749.2966228447558,0.033313374319376796,0.054355895457629526,0.09569778901027452,10.552027703262864,17.21725662509521,6.665228921832346,0.3871249100229688,1,1,1
4425,MARTIGNETTI COMPANIES,46201,87061,1530174.39,2640411,27861690.02,144929.24,-26476444.869999997,-1730.2893737490926,0.03297251829355354,0.054920372342869096,0.09471419790263252,10.552027703262864,17.575888055501313,7.023860352238449,0.39963046703861754,1,1,1
4425,MARTIGNETTI COMPANIES,15922,157277,1582763.73,2640411,27861690.02,144929.24,-26423855.529999997,-1669.4756791021487,0.05956534797044854,0.056807886702631545,0.0915671980934261,10.552027703262864,10.063542221685307,-0.4884854815775572,-0.04854011349253844,1,1,1
4425,MARTIGNETTI COMPANIES,6526,193520,1629483.8,2640411,27861690.02,144929.24,-26377135.459999997,-1618.741803999524,0.07329162013035091,0.058484743704718026,0.08894181089741425,10.552027703262864,8.420234601074824,-2.1317931021880394,-0.2531750245908731,1,1,1
4425,MARTIGNETTI COMPANIES,6873,112505,1650421.95,2640411,27861690.02,144929.24,-26356197.31,-1596.9369111941344,0.04260889687249447,0.05923624693316432,0.08781344673706018,10.552027703262864,14.6697653437625,4.1177376404996355,0.2806955356140359,1,1,1
4425,MARTIGNETTI COMPANIES,438,88669,1663296.3099999998,2640411,27861690.02,144929.24,-26343322.95,-1583.8021639090873,0.03358151439302442,0.05969832801980186,0.08713374708322416,10.552027703262864,18.75848729544711,8.206459592184247,0.4374798171586066,1,1,1
4425,MARTIGNETTI COMPANIES,34175,164681,1695426.15,2640411,27861690.02,144929.24,-26311193.11,-1551.8926088287596,0.06236945687622116,0.06085151865457442,0.08548248474284768,10.552027703262864,10.295214080555741,-0.2568136227071225,-0.024944952159096777,1,1,1
4425,MARTIGNETTI COMPANIES,2640,39381,1696257.1900000002,2640411,27861690.02,144929.24,-26310362.069999997,-1551.0833041774752,0.014914723503272786,0.06088134599094216,0.08544060467622835,10.552027703262864,43.07298418018842,32.520956476925555,0.7550198133679275,1,1,1
4425,MARTIGNETTI COMPANIES,24996,174247,1740727.53,2640411,27861690.02,144929.24,-26265891.729999997,-1508.9031038648534,0.06599237770180476,0.06247745663491522,0.08325785483498385,10.552027703262864,9.99,-0.5620277032628636,-0.056259029355642,1,1,1
4425,MARTIGNETTI COMPANIES,14838,137107,1911362.97,2640411,27861690.02,144929.24,-26095256.29,-1365.2695327669762,0.05192638570283187,0.0686018317132939,0.07582507471095351,10.552027703262864,13.940666559694254,3.38863885643139,0.24307581290472452,1,0,1
4425,MARTIGNETTI COMPANIES,18868,134416,1948421.7,2640411,27861690.02,144929.24,-26058197.56,-1337.400294812976,0.050907226185620345,0.06993192798431687,0.07438289154755359,10.552027703262864,14.49545961790263,3.943431914639767,0.2720460074111364,1,0,1
4425,MARTIGNETTI COMPANIES,42874,104775,1981779.5699999998,2640411,27861690.02,144929.24,-26024839.689999998,-1313.2055695780534,0.03968132233959031,0.07112919455271435,0.07313085783803897,10.552027703262864,18.91462247673586,8.362594773472997,0.44212327175753124,1,0,1
4425,MARTIGNETTI COMPANIES,37786,200782,2037799.86,2640411,27861690.02,144929.24,-25968819.4,-1274.3557357983132,0.07604194952982699,0.07313985111948353,0.07112044850174834,10.552027703262864,10.149315476486937,-0.4027122267759271,-0.03967875742052715,1,0,1
4425,MARTIGNETTI COMPANIES,6459,187661,2062394.3900000001,2640411,27861690.02,144929.24,-25944224.869999997,-1257.9662258487813,0.07107264740224155,0.0740225875931987,0.07027232070777693,10.552027703262864,10.99,0.43797229673713645,0.039851892332769465,1,0,1
4425,MARTIGNETTI COMPANIES,34460,166342,2080368.58,2640411,27861690.02,144929.24,-25926250.679999996,-1246.2335246382156,0.06299852560832385,0.07466770962230382,0.06966517442788911,10.552027703262864,12.506574286710512,1.954546583447648,0.15628153150815643,1,0,1
4425,MARTIGNETTI COMPANIES,24086,172620,2091625.8800000001,2640411,27861690.02,144929.24,-25914993.38,-1238.9879867043908,0.06537618575289983,0.07507175187501422,0.06929023081317008,10.552027703262864,12.116938245857954,1.56491054259509,0.12915065760362673,1,0,1
4425,MARTIGNETTI COMPANIES,24907,192607,2156722.93,2640411,27861690.02,144929.24,-25849896.33,-1198.5728890080468,0.07294584062859912,0.07740818767461113,0.06719882187184795,10.552027703262864,11.197531398131948,0.6455036948690847,0.0576469644886883,1,0,1
4425,MARTIGNETTI COMPANIES,23129,111750,2204595.5,2640411,27861690.02,144929.24,-25802023.759999998,-1170.3745090652683,0.04232295653972052,0.07912640971949196,0.0657396061998675,10.552027703262864,19.727923937360178,9.175896234097314,0.4651222431327538,1,0,1
4425,MARTIGNETTI COMPANIES,6524,289258,2240574.42,2640411,27861690.02,144929.24,-25766044.84,-1149.9749622241961,0.10955036924175819,0.08041774990647176,0.0646839661768521,10.552027703262864,7.7459376058743405,-2.806090097388523,-0.36226603416743886,1,0,1
4425,MARTIGNETTI COMPANIES,44547,31337,2257178.9499999997,2640411,27861690.02,144929.24,-25749440.31,-1140.7797467719608,0.011868228090248071,0.08101371267786432,0.06420813024151231,10.552027703262864,72.02919711523118,61.47716941196832,0.8535034662904558,1,0,1
4425,MARTIGNETTI COMPANIES,36380,227301,2270736.99,2640411,27861690.02,144929.24,-25735882.27,-1133.3713408174144,0.08608546169516791,0.08150033211804429,0.0638247584983411,10.552027703262864,9.99,-0.5620277032628636,-0.056259029355642,1,0,1
4425,MARTIGNETTI COMPANIES,12994,188474,2275690.18,2640411,27861690.02,144929.24,-25730929.08,-1130.6868266224183,0.07138055401223521,0.08167810991962218,0.0636858396954545,10.552027703262864,12.07429236923926,1.5222646659763956,0.12607485552151707,1,0,1
4425,MARTIGNETTI COMPANIES,3390,78733,2500112.67,2640411,27861690.02,144929.24,-25506506.59,-1020.2142845826226,0.029818463867935713,0.08973298705876565,0.057969083449347106,10.552027703262864,31.754317376449517,21.202289673186655,0.6676978573285679,1,0,1
4425,MARTIGNETTI COMPANIES,18642,259612,2559679.2199999997,2640411,27861690.02,144929.24,-25446940.04,-994.1456664245609,0.09832257175114026,0.0918709244903156,0.0566200791363224,10.552027703262864,9.859633684113215,-0.6923940191496492,-0.07022512613884435,1,0,1
4425,MARTIGNETTI COMPANIES,18641,274409,2657860.41,2640411,27861690.02,144929.24,-25348758.849999998,-953.7279969492453,0.10392662354459212,0.09539480225686611,0.05452853711004333,10.552027703262864,9.68576252965464,-0.8662651736082232,-0.08943696182474041,1,0,1
4425,MARTIGNETTI COMPANIES,43872,126472,2685161.4,2640411,27861690.02,144929.24,-25321457.86,-943.0143700114264,0.04789860366435377,0.09637467784877753,0.05397412609908663,10.552027703262864,21.231271743943324,10.67924404068046,0.5029959660201205,1,0,1
